qid_number,bool_ans,llm_ms,aov,model,scene,seq,semantic,acc
5.0,0,173.25,360,qwen3,GMU,2,0,0.3120057512580877
2.0,1,173.72,360,qwen3,GMU,2,0,0.3120057512580877
3.0,1,174.44,360,qwen3,GMU,2,0,0.3120057512580877
13.0,0,173.21,360,qwen3,GMU,2,0,0.3120057512580877
16.0,0,173.7,360,qwen3,GMU,2,0,0.3120057512580877
2.0,0,173.52,360,qwen3,GMU,2,0,0.3120057512580877
14.0,0,172.98,360,qwen3,GMU,2,0,0.3120057512580877
2.0,1,172.5,360,qwen3,GMU,2,0,0.3120057512580877
6.0,1,173.91,360,qwen3,GMU,2,0,0.3120057512580877
13.0,0,177.22,360,qwen3,GMU,2,0,0.3120057512580877
16.0,0,174.21,360,qwen3,GMU,2,0,0.3120057512580877
13.0,0,174.61,360,qwen3,GMU,2,0,0.3120057512580877
16.0,0,174.42,360,qwen3,GMU,2,0,0.3120057512580877
1.0,0,173.27,360,qwen3,GMU,2,0,0.3120057512580877
8.0,1,172.67,360,qwen3,GMU,2,0,0.3120057512580877
2.0,1,172.35,360,qwen3,GMU,2,0,0.3120057512580877
9.0,0,172.79,360,qwen3,GMU,2,0,0.3120057512580877
2.0,1,172.85,360,qwen3,GMU,2,0,0.3120057512580877
6.0,1,172.96,360,qwen3,GMU,2,0,0.3120057512580877
4.0,0,172.91,360,qwen3,GMU,2,0,0.3120057512580877
9.0,0,182.78,360,qwen3,GMU,2,0,0.3120057512580877
16.0,0,174.65,360,qwen3,GMU,2,0,0.3120057512580877
16.0,0,173.33,360,qwen3,GMU,2,0,0.3120057512580877
5.0,0,173.16,360,qwen3,GMU,2,0,0.3120057512580877
10.0,1,173.45,360,qwen3,GMU,2,0,0.3120057512580877
3.0,1,172.74,360,qwen3,GMU,2,0,0.3120057512580877
10.0,1,173.09,360,qwen3,GMU,2,0,0.3120057512580877
2.0,0,172.76,360,qwen3,GMU,2,0,0.3120057512580877
14.0,0,174.43,360,qwen3,GMU,2,0,0.3120057512580877
7.0,0,173.65,360,qwen3,GMU,2,0,0.3120057512580877
16.0,0,173.46,360,qwen3,GMU,2,0,0.3120057512580877
3.0,0,180.84,360,qwen3,GMU,2,0,0.3120057512580877
4.0,0,174.48,360,qwen3,GMU,2,0,0.3120057512580877
2.0,1,173.91,360,qwen3,GMU,2,0,0.3120057512580877
3.0,1,173.64,360,qwen3,GMU,2,0,0.3120057512580877
2.0,1,173.32,360,qwen3,GMU,2,0,0.3120057512580877
6.0,1,173.87,360,qwen3,GMU,2,0,0.3120057512580877
13.0,0,173.77,360,qwen3,GMU,2,0,0.3120057512580877
15.0,0,173.39,360,qwen3,GMU,2,0,0.3120057512580877
13.0,0,173.96,360,qwen3,GMU,2,0,0.3120057512580877
16.0,0,173.24,360,qwen3,GMU,2,0,0.3120057512580877
12.0,0,173.33,360,qwen3,GMU,2,0,0.3120057512580877
13.0,0,172.96,360,qwen3,GMU,2,0,0.3120057512580877
12.0,0,184.09,360,qwen3,GMU,2,0,0.3120057512580877
13.0,0,174.76,360,qwen3,GMU,2,0,0.3120057512580877
4.0,0,173.04,360,qwen3,GMU,2,0,0.3120057512580877
11.0,0,173.12,360,qwen3,GMU,2,0,0.3120057512580877
11.0,0,173.02,360,qwen3,GMU,2,0,0.3120057512580877
14.0,0,173.35,360,qwen3,GMU,2,0,0.3120057512580877
2.0,1,173.65,360,qwen3,GMU,2,0,0.3120057512580877
11.0,0,173.33,360,qwen3,GMU,2,0,0.3120057512580877
16.0,0,174.07,360,qwen3,GMU,2,0,0.3120057512580877
16.0,0,172.72,360,qwen3,GMU,2,0,0.3120057512580877
2.0,1,173.15,360,qwen3,GMU,2,0,0.3120057512580877
9.0,1,179.06,360,qwen3,GMU,2,0,0.3120057512580877
12.0,0,174.6,360,qwen3,GMU,2,0,0.3120057512580877
16.0,0,174.66,360,qwen3,GMU,2,0,0.3120057512580877
2.0,0,173.41,360,qwen3,GMU,2,0,0.3120057512580877
8.0,0,174.47,360,qwen3,GMU,2,0,0.3120057512580877
4.0,1,172.66,360,qwen3,GMU,2,0,0.3120057512580877
6.0,1,174.53,360,qwen3,GMU,2,0,0.3120057512580877
16.0,0,173.85,360,qwen3,GMU,2,0,0.3120057512580877
16.0,0,173.05,360,qwen3,GMU,2,0,0.3120057512580877
3.0,0,174.37,360,qwen3,GMU,2,0,0.3120057512580877
9.0,0,173.0,360,qwen3,GMU,2,0,0.3120057512580877
13.0,0,175.21,360,qwen3,GMU,2,0,0.3120057512580877
16.0,0,178.83,360,qwen3,GMU,2,0,0.3120057512580877
1.0,0,174.19,360,qwen3,GMU,2,0,0.3120057512580877
3.0,0,173.41,360,qwen3,GMU,2,0,0.3120057512580877
7.0,0,174.43,360,qwen3,GMU,2,0,0.3120057512580877
16.0,1,172.57,360,qwen3,GMU,2,0,0.3120057512580877
5.0,0,174.03,360,qwen3,GMU,2,0,0.3120057512580877
6.0,1,173.2,360,qwen3,GMU,2,0,0.3120057512580877
2.0,0,175.8,360,qwen3,GMU,2,0,0.3120057512580877
4.0,0,174.8,360,qwen3,GMU,2,0,0.3120057512580877
3.0,1,174.17,360,qwen3,GMU,2,0,0.3120057512580877
10.0,1,174.02,360,qwen3,GMU,2,0,0.3120057512580877
5.0,0,176.77,360,qwen3,GMU,2,0,0.3120057512580877
14.0,0,175.35,360,qwen3,GMU,2,0,0.3120057512580877
12.0,0,174.75,360,qwen3,GMU,2,0,0.3120057512580877
16.0,0,174.48,360,qwen3,GMU,2,0,0.3120057512580877
15.0,0,176.72,360,qwen3,GMU,2,0,0.3120057512580877
16.0,0,173.68,360,qwen3,GMU,2,0,0.3120057512580877
8.0,0,173.41,360,qwen3,GMU,2,0,0.3120057512580877
11.0,0,172.69,360,qwen3,GMU,2,0,0.3120057512580877
2.0,0,174.67,360,qwen3,GMU,2,0,0.3120057512580877
4.0,0,173.58,360,qwen3,GMU,2,0,0.3120057512580877
12.0,0,173.43,360,qwen3,GMU,2,0,0.3120057512580877
16.0,0,174.33,360,qwen3,GMU,2,0,0.3120057512580877
9.0,1,175.11,360,qwen3,GMU,2,0,0.3120057512580877
14.0,0,175.02,360,qwen3,GMU,2,0,0.3120057512580877
13.0,0,174.28,360,qwen3,GMU,2,0,0.3120057512580877
16.0,0,173.44,360,qwen3,GMU,2,0,0.3120057512580877
10.0,1,174.13,360,qwen3,GMU,2,0,0.3120057512580877
14.0,1,172.81,360,qwen3,GMU,2,0,0.3120057512580877
15.0,1,173.18,360,qwen3,GMU,2,0,0.3120057512580877
16.0,0,173.77,360,qwen3,GMU,2,0,0.3120057512580877
5.0,0,173.68,360,qwen3,GMU,2,0,0.3120057512580877
6.0,1,172.39,360,qwen3,GMU,2,0,0.3120057512580877
2.0,1,173.92,360,qwen3,GMU,2,0,0.3120057512580877
3.0,0,178.77,360,qwen3,GMU,2,0,0.3120057512580877
15.0,0,173.52,360,qwen3,GMU,2,0,0.3120057512580877
16.0,0,174.5,360,qwen3,GMU,2,0,0.3120057512580877
1.0,0,173.97,360,qwen3,GMU,2,0,0.3120057512580877
2.0,0,173.18,360,qwen3,GMU,2,0,0.3120057512580877
7.0,0,173.75,360,qwen3,GMU,2,0,0.3120057512580877
16.0,0,174.15,360,qwen3,GMU,2,0,0.3120057512580877
2.0,1,176.19,360,qwen3,GMU,2,0,0.3120057512580877
11.0,0,174.54,360,qwen3,GMU,2,0,0.3120057512580877
2.0,0,173.61,360,qwen3,GMU,2,0,0.3120057512580877
11.0,1,173.62,360,qwen3,GMU,2,0,0.3120057512580877
6.0,0,175.23,360,qwen3,GMU,2,0,0.3120057512580877
10.0,1,175.34,360,qwen3,GMU,2,0,0.3120057512580877
7.0,1,174.31,360,qwen3,GMU,2,0,0.3120057512580877
15.0,0,173.49,360,qwen3,GMU,2,0,0.3120057512580877
6.0,1,173.14,360,qwen3,GMU,2,0,0.3120057512580877
10.0,1,173.2,360,qwen3,GMU,2,0,0.3120057512580877
15.0,0,173.31,360,qwen3,GMU,2,0,0.3120057512580877
16.0,0,173.26,360,qwen3,GMU,2,0,0.3120057512580877
13.0,1,179.15,360,qwen3,GMU,2,0,0.3120057512580877
16.0,0,173.98,360,qwen3,GMU,2,0,0.3120057512580877
1.0,0,173.6,360,qwen3,GMU,2,0,0.3120057512580877
10.0,1,177.98,360,qwen3,GMU,2,0,0.3120057512580877
3.0,1,174.65,360,qwen3,GMU,2,0,0.3120057512580877
14.0,0,173.79,360,qwen3,GMU,2,0,0.3120057512580877
16.0,0,173.44,360,qwen3,GMU,2,0,0.3120057512580877
16.0,0,173.4,360,qwen3,GMU,2,0,0.3120057512580877
9.0,1,173.98,360,qwen3,GMU,2,0,0.3120057512580877
9.0,0,173.49,360,qwen3,GMU,2,0,0.3120057512580877
7.0,0,172.87,360,qwen3,GMU,2,0,0.3120057512580877
13.0,0,173.64,360,qwen3,GMU,2,0,0.3120057512580877
4.0,0,172.54,360,qwen3,GMU,2,0,0.3120057512580877
6.0,0,173.13,360,qwen3,GMU,2,0,0.3120057512580877
2.0,1,173.4,360,qwen3,GMU,2,0,0.3120057512580877
8.0,1,177.62,360,qwen3,GMU,2,0,0.3120057512580877
7.0,1,174.18,360,qwen3,GMU,2,0,0.3120057512580877
16.0,0,176.01,360,qwen3,GMU,2,0,0.3120057512580877
4.0,0,173.8,360,qwen3,GMU,2,0,0.3120057512580877
14.0,1,173.06,360,qwen3,GMU,2,0,0.3120057512580877
12.0,0,174.15,360,qwen3,GMU,2,0,0.3120057512580877
16.0,0,172.52,360,qwen3,GMU,2,0,0.3120057512580877
7.0,1,174.34,360,qwen3,GMU,2,0,0.3120057512580877
16.0,0,173.82,360,qwen3,GMU,2,0,0.3120057512580877
16.0,1,172.51,360,qwen3,GMU,2,0,0.3120057512580877
16.0,0,174.65,360,qwen3,GMU,2,0,0.3120057512580877
13.0,0,186.52,360,qwen3,GMU,2,0,0.3120057512580877
16.0,1,176.35,360,qwen3,GMU,2,0,0.3120057512580877
16.0,0,173.75,360,qwen3,GMU,2,0,0.3120057512580877
16.0,0,173.2,360,qwen3,GMU,2,0,0.3120057512580877
2.0,1,173.7,360,qwen3,GMU,2,0,0.3120057512580877
3.0,1,172.88,360,qwen3,GMU,2,0,0.3120057512580877
2.0,0,172.5,360,qwen3,GMU,2,0,0.3120057512580877
5.0,0,173.77,360,qwen3,GMU,2,0,0.3120057512580877
16.0,0,173.82,360,qwen3,GMU,2,0,0.3120057512580877
16.0,1,172.49,360,qwen3,GMU,2,0,0.3120057512580877
7.0,0,172.95,360,qwen3,GMU,2,0,0.3120057512580877
16.0,0,174.33,360,qwen3,GMU,2,0,0.3120057512580877
5.0,0,177.53,360,qwen3,GMU,2,0,0.3120057512580877
8.0,0,181.92,360,qwen3,GMU,2,0,0.3120057512580877
7.0,0,173.77,360,qwen3,GMU,2,0,0.3120057512580877
16.0,0,173.86,360,qwen3,GMU,2,0,0.3120057512580877
4.0,0,178.01,360,qwen3,GMU,2,0,0.3120057512580877
5.0,0,175.07,360,qwen3,GMU,2,0,0.3120057512580877
1.0,0,174.36,360,qwen3,GMU,2,0,0.3120057512580877
3.0,1,176.94,360,qwen3,GMU,2,0,0.3120057512580877
3.0,1,174.03,360,qwen3,GMU,2,0,0.3120057512580877
10.0,1,174.14,360,qwen3,GMU,2,0,0.3120057512580877
2.0,0,173.37,360,qwen3,GMU,2,0,0.3120057512580877
14.0,1,173.49,360,qwen3,GMU,2,0,0.3120057512580877
8.0,0,180.74,360,qwen3,GMU,2,0,0.3120057512580877
14.0,1,174.93,360,qwen3,GMU,2,0,0.3120057512580877
2.0,1,174.27,360,qwen3,GMU,2,0,0.3120057512580877
9.0,1,175.03,360,qwen3,GMU,2,0,0.3120057512580877
12.0,1,173.45,360,qwen3,GMU,2,0,0.3120057512580877
16.0,0,174.1,360,qwen3,GMU,2,0,0.3120057512580877
2.0,1,172.99,360,qwen3,GMU,2,0,0.3120057512580877
11.0,1,173.53,360,qwen3,GMU,2,0,0.3120057512580877
8.0,0,173.09,360,qwen3,GMU,2,0,0.3120057512580877
9.0,1,173.49,360,qwen3,GMU,2,0,0.3120057512580877
2.0,0,173.43,360,qwen3,GMU,2,0,0.3120057512580877
4.0,0,178.4,360,qwen3,GMU,2,0,0.3120057512580877
9.0,1,174.96,360,qwen3,GMU,2,0,0.3120057512580877
10.0,1,174.44,360,qwen3,GMU,2,0,0.3120057512580877
2.0,0,175.72,360,qwen3,GMU,1,0,0.3120057512580877
11.0,1,172.63,360,qwen3,GMU,1,0,0.3120057512580877
7.0,0,174.19,360,qwen3,GMU,1,0,0.3120057512580877
16.0,0,173.48,360,qwen3,GMU,1,0,0.3120057512580877
12.0,0,173.44,360,qwen3,GMU,1,0,0.3120057512580877
13.0,1,173.7,360,qwen3,GMU,1,0,0.3120057512580877
2.0,1,173.73,360,qwen3,GMU,1,0,0.3120057512580877
3.0,1,173.67,360,qwen3,GMU,1,0,0.3120057512580877
3.0,1,172.43,360,qwen3,GMU,1,0,0.3120057512580877
16.0,0,173.08,360,qwen3,GMU,1,0,0.3120057512580877
7.0,0,175.0,360,qwen3,GMU,1,0,0.3120057512580877
16.0,0,175.58,360,qwen3,GMU,1,0,0.3120057512580877
1.0,0,174.42,360,qwen3,GMU,1,0,0.3120057512580877
6.0,0,173.09,360,qwen3,GMU,1,0,0.3120057512580877
7.0,1,173.2,360,qwen3,GMU,1,0,0.3120057512580877
16.0,1,172.56,360,qwen3,GMU,1,0,0.3120057512580877
3.0,1,173.01,360,qwen3,GMU,1,0,0.3120057512580877
14.0,0,173.23,360,qwen3,GMU,1,0,0.3120057512580877
16.0,0,172.91,360,qwen3,GMU,1,0,0.3120057512580877
16.0,0,172.98,360,qwen3,GMU,1,0,0.3120057512580877
1.0,0,173.47,360,qwen3,GMU,1,0,0.3120057512580877
9.0,1,172.96,360,qwen3,GMU,1,0,0.3120057512580877
3.0,1,175.46,360,qwen3,GMU,1,0,0.3120057512580877
11.0,0,174.09,360,qwen3,GMU,1,0,0.3120057512580877
16.0,0,176.52,360,qwen3,GMU,1,0,0.3120057512580877
16.0,1,175.77,360,qwen3,GMU,1,0,0.3120057512580877
12.0,0,175.57,360,qwen3,GMU,1,0,0.3120057512580877
15.0,0,173.91,360,qwen3,GMU,1,0,0.3120057512580877
8.0,0,174.5,360,qwen3,GMU,1,0,0.3120057512580877
10.0,1,174.08,360,qwen3,GMU,1,0,0.3120057512580877
1.0,0,174.57,360,qwen3,GMU,1,0,0.3120057512580877
4.0,0,174.33,360,qwen3,GMU,1,0,0.3120057512580877
2.0,0,173.87,360,qwen3,GMU,1,0,0.3120057512580877
6.0,0,174.79,360,qwen3,GMU,1,0,0.3120057512580877
4.0,0,184.93,360,qwen3,GMU,1,0,0.3120057512580877
5.0,0,175.0,360,qwen3,GMU,1,0,0.3120057512580877
12.0,0,175.02,360,qwen3,GMU,1,0,0.3120057512580877
16.0,0,174.19,360,qwen3,GMU,1,0,0.3120057512580877
2.0,1,173.98,360,qwen3,GMU,1,0,0.3120057512580877
5.0,0,173.92,360,qwen3,GMU,1,0,0.3120057512580877
2.0,1,173.86,360,qwen3,GMU,1,0,0.3120057512580877
6.0,1,174.38,360,qwen3,GMU,1,0,0.3120057512580877
2.0,1,173.75,360,qwen3,GMU,1,0,0.3120057512580877
5.0,0,174.13,360,qwen3,GMU,1,0,0.3120057512580877
13.0,0,174.03,360,qwen3,GMU,1,0,0.3120057512580877
16.0,0,195.72,360,qwen3,GMU,1,0,0.3120057512580877
4.0,0,175.43,360,qwen3,GMU,1,0,0.3120057512580877
10.0,0,174.26,360,qwen3,GMU,1,0,0.3120057512580877
7.0,1,173.91,360,qwen3,GMU,1,0,0.3120057512580877
16.0,0,174.33,360,qwen3,GMU,1,0,0.3120057512580877
8.0,0,175.42,360,qwen3,GMU,1,0,0.3120057512580877
14.0,0,174.83,360,qwen3,GMU,1,0,0.3120057512580877
7.0,0,174.56,360,qwen3,GMU,1,0,0.3120057512580877
16.0,0,174.41,360,qwen3,GMU,1,0,0.3120057512580877
2.0,1,173.74,360,qwen3,GMU,1,0,0.3120057512580877
6.0,0,175.73,360,qwen3,GMU,1,0,0.3120057512580877
4.0,1,178.58,360,qwen3,GMU,1,0,0.3120057512580877
9.0,0,179.04,360,qwen3,GMU,1,0,0.3120057512580877
16.0,0,173.9,360,qwen3,GMU,1,0,0.3120057512580877
16.0,0,174.4,360,qwen3,GMU,1,0,0.3120057512580877
5.0,0,174.26,360,qwen3,GMU,1,0,0.3120057512580877
10.0,1,174.62,360,qwen3,GMU,1,0,0.3120057512580877
12.0,0,174.32,360,qwen3,GMU,1,0,0.3120057512580877
16.0,0,173.47,360,qwen3,GMU,1,0,0.3120057512580877
7.0,0,174.84,360,qwen3,GMU,1,0,0.3120057512580877
16.0,0,174.54,360,qwen3,GMU,1,0,0.3120057512580877
1.0,0,174.0,360,qwen3,GMU,1,0,0.3120057512580877
11.0,1,174.44,360,qwen3,GMU,1,0,0.3120057512580877
12.0,1,179.19,360,qwen3,GMU,1,0,0.3120057512580877
13.0,0,174.99,360,qwen3,GMU,1,0,0.3120057512580877
2.0,1,174.17,360,qwen3,GMU,1,0,0.3120057512580877
3.0,0,173.41,360,qwen3,GMU,1,0,0.3120057512580877
2.0,0,173.82,360,qwen3,GMU,1,0,0.3120057512580877
6.0,1,173.74,360,qwen3,GMU,1,0,0.3120057512580877
13.0,0,174.18,360,qwen3,GMU,1,0,0.3120057512580877
15.0,0,173.35,360,qwen3,GMU,1,0,0.3120057512580877
5.0,0,173.43,360,qwen3,GMU,1,0,0.3120057512580877
11.0,1,173.47,360,qwen3,GMU,1,0,0.3120057512580877
12.0,0,174.05,360,qwen3,GMU,1,0,0.3120057512580877
13.0,0,194.97,360,qwen3,GMU,1,0,0.3120057512580877
3.0,0,175.01,360,qwen3,GMU,1,0,0.3120057512580877
5.0,1,173.8,360,qwen3,GMU,1,0,0.3120057512580877
13.0,0,174.41,360,qwen3,GMU,1,0,0.3120057512580877
16.0,0,174.19,360,qwen3,GMU,1,0,0.3120057512580877
11.0,0,173.46,360,qwen3,GMU,1,0,0.3120057512580877
14.0,0,174.24,360,qwen3,GMU,1,0,0.3120057512580877
7.0,0,175.41,360,qwen3,GMU,1,0,0.3120057512580877
16.0,0,173.83,360,qwen3,GMU,1,0,0.3120057512580877
10.0,1,174.98,360,qwen3,GMU,1,0,0.3120057512580877
11.0,0,173.09,360,qwen3,GMU,1,0,0.3120057512580877
12.0,1,185.18,360,qwen3,GMU,1,0,0.3120057512580877
16.0,0,176.43,360,qwen3,GMU,1,0,0.3120057512580877
3.0,1,175.48,360,qwen3,GMU,1,0,0.3120057512580877
14.0,0,175.04,360,qwen3,GMU,1,0,0.3120057512580877
12.0,0,174.4,360,qwen3,GMU,1,0,0.3120057512580877
15.0,0,173.55,360,qwen3,GMU,1,0,0.3120057512580877
4.0,0,173.4,360,qwen3,GMU,1,0,0.3120057512580877
6.0,0,174.55,360,qwen3,GMU,1,0,0.3120057512580877
9.0,1,175.14,360,qwen3,GMU,1,0,0.3120057512580877
11.0,1,173.56,360,qwen3,GMU,1,0,0.3120057512580877
3.0,1,173.59,360,qwen3,GMU,1,0,0.3120057512580877
11.0,0,177.15,360,qwen3,GMU,1,0,0.3120057512580877
1.0,0,176.37,360,qwen3,GMU,1,0,0.3120057512580877
5.0,0,174.11,360,qwen3,GMU,1,0,0.3120057512580877
7.0,1,174.88,360,qwen3,GMU,1,0,0.3120057512580877
12.0,1,175.15,360,qwen3,GMU,1,0,0.3120057512580877
5.0,0,173.68,360,qwen3,GMU,1,0,0.3120057512580877
6.0,1,174.28,360,qwen3,GMU,1,0,0.3120057512580877
2.0,1,173.3,360,qwen3,GMU,1,0,0.3120057512580877
4.0,0,175.67,360,qwen3,GMU,1,0,0.3120057512580877
12.0,0,173.97,360,qwen3,GMU,1,0,0.3120057512580877
16.0,0,173.78,360,qwen3,GMU,1,0,0.3120057512580877
13.0,1,174.56,360,qwen3,GMU,1,0,0.3120057512580877
16.0,0,177.15,360,qwen3,GMU,1,0,0.3120057512580877
3.0,1,174.05,360,qwen3,GMU,1,0,0.3120057512580877
11.0,1,174.92,360,qwen3,GMU,1,0,0.3120057512580877
15.0,0,174.9,360,qwen3,GMU,1,0,0.3120057512580877
16.0,0,175.05,360,qwen3,GMU,1,0,0.3120057512580877
8.0,1,173.75,360,qwen3,GMU,1,0,0.3120057512580877
11.0,0,175.36,360,qwen3,GMU,1,0,0.3120057512580877
2.0,0,173.14,360,qwen3,GMU,1,0,0.3120057512580877
4.0,0,172.97,360,qwen3,GMU,1,0,0.3120057512580877
12.0,0,173.37,360,qwen3,GMU,1,0,0.3120057512580877
16.0,0,172.69,360,qwen3,GMU,1,0,0.3120057512580877
9.0,1,185.51,360,qwen3,GMU,1,0,0.3120057512580877
14.0,0,174.88,360,qwen3,GMU,1,0,0.3120057512580877
4.0,0,173.08,360,qwen3,GMU,1,0,0.3120057512580877
9.0,1,172.97,360,qwen3,GMU,1,0,0.3120057512580877
16.0,0,172.8,360,qwen3,GMU,1,0,0.3120057512580877
16.0,0,172.46,360,qwen3,GMU,1,0,0.3120057512580877
15.0,1,173.23,360,qwen3,GMU,1,0,0.3120057512580877
16.0,0,175.3,360,qwen3,GMU,1,0,0.3120057512580877
13.0,1,174.28,360,qwen3,GMU,1,0,0.3120057512580877
15.0,1,176.31,360,qwen3,GMU,1,0,0.3120057512580877
2.0,0,174.35,360,qwen3,GMU,1,0,0.3120057512580877
3.0,0,180.1,360,qwen3,GMU,1,0,0.3120057512580877
8.0,0,174.41,360,qwen3,GMU,1,0,0.3120057512580877
9.0,1,174.07,360,qwen3,GMU,1,0,0.3120057512580877
7.0,0,172.86,360,qwen3,GMU,1,0,0.3120057512580877
16.0,0,173.24,360,qwen3,GMU,1,0,0.3120057512580877
2.0,0,173.22,360,qwen3,GMU,1,0,0.3120057512580877
2.0,0,173.18,360,qwen3,GMU,1,0,0.3120057512580877
12.0,0,173.73,360,qwen3,GMU,1,0,0.3120057512580877
16.0,1,173.6,360,qwen3,GMU,1,0,0.3120057512580877
6.0,1,173.35,360,qwen3,GMU,1,0,0.3120057512580877
11.0,1,171.68,360,qwen3,GMU,1,0,0.3120057512580877
2.0,1,172.8,360,qwen3,GMU,1,0,0.3120057512580877
10.0,1,176.61,360,qwen3,GMU,1,0,0.3120057512580877
15.0,0,176.11,360,qwen3,GMU,1,0,0.3120057512580877
16.0,1,173.96,360,qwen3,GMU,1,0,0.3120057512580877
8.0,1,173.1,360,qwen3,GMU,1,0,0.3120057512580877
10.0,1,173.73,360,qwen3,GMU,1,0,0.3120057512580877
13.0,0,173.78,360,qwen3,GMU,1,0,0.3120057512580877
16.0,0,173.32,360,qwen3,GMU,1,0,0.3120057512580877
7.0,1,173.39,360,qwen3,GMU,1,0,0.3120057512580877
16.0,0,174.02,360,qwen3,GMU,1,0,0.3120057512580877
2.0,0,173.96,360,qwen3,GMU,1,0,0.3120057512580877
11.0,0,173.38,360,qwen3,GMU,1,0,0.3120057512580877
5.0,0,177.38,360,qwen3,GMU,1,0,0.3120057512580877
10.0,1,178.56,360,qwen3,GMU,1,0,0.3120057512580877
13.0,0,176.62,360,qwen3,GMU,1,0,0.3120057512580877
16.0,0,174.79,360,qwen3,GMU,1,0,0.3120057512580877
16.0,0,174.43,360,qwen3,GMU,1,0,0.3120057512580877
16.0,1,174.29,360,qwen3,GMU,1,0,0.3120057512580877
2.0,1,174.77,360,qwen3,GMU,1,0,0.3120057512580877
5.0,0,173.32,360,qwen3,GMU,1,0,0.3120057512580877
13.0,0,174.28,360,qwen3,GMU,1,0,0.3120057512580877
15.0,0,173.45,360,qwen3,GMU,1,0,0.3120057512580877
12.0,0,174.17,360,qwen3,GMU,1,0,0.3120057512580877
15.0,0,175.07,360,qwen3,GMU,1,0,0.3120057512580877
7.0,0,177.18,360,qwen3,GMU,1,0,0.3120057512580877
16.0,0,176.3,360,qwen3,GMU,1,0,0.3120057512580877
4.0,0,175.1,360,qwen3,GMU,1,0,0.3120057512580877
14.0,0,173.5,360,qwen3,GMU,1,0,0.3120057512580877
2.0,1,175.08,360,qwen3,GMU,1,0,0.3120057512580877
9.0,1,173.45,360,qwen3,GMU,1,0,0.3120057512580877
7.0,1,174.82,360,qwen3,GMU,1,0,0.3120057512580877
16.0,1,174.72,360,qwen3,GMU,1,0,0.3120057512580877
4.0,0,174.04,360,qwen3,GMU,1,0,0.3120057512580877
11.0,0,174.84,360,qwen3,GMU,1,0,0.3120057512580877
7.0,0,83.92,360,qwen3,GMU,3,0,0.3120057512580877
16.0,0,83.32,360,qwen3,GMU,3,0,0.3120057512580877
1.0,1,83.62,360,qwen3,GMU,3,0,0.3120057512580877
4.0,0,83.07,360,qwen3,GMU,3,0,0.3120057512580877
3.0,0,83.36,360,qwen3,GMU,3,0,0.3120057512580877
14.0,0,88.18,360,qwen3,GMU,3,0,0.3120057512580877
12.0,1,125.0,360,qwen3,GMU,3,0,0.3120057512580877
16.0,1,87.72,360,qwen3,GMU,3,0,0.3120057512580877
7.0,0,86.18,360,qwen3,GMU,3,0,0.3120057512580877
16.0,0,83.82,360,qwen3,GMU,3,0,0.3120057512580877
16.0,0,83.19,360,qwen3,GMU,3,0,0.3120057512580877
16.0,0,83.8,360,qwen3,GMU,3,0,0.3120057512580877
2.0,0,83.32,360,qwen3,GMU,3,0,0.3120057512580877
10.0,0,83.57,360,qwen3,GMU,3,0,0.3120057512580877
7.0,0,82.94,360,qwen3,GMU,3,0,0.3120057512580877
15.0,0,83.13,360,qwen3,GMU,3,0,0.3120057512580877
1.0,0,83.51,360,qwen3,GMU,3,0,0.3120057512580877
2.0,0,83.06,360,qwen3,GMU,3,0,0.3120057512580877
12.0,1,83.29,360,qwen3,GMU,3,0,0.3120057512580877
16.0,0,83.1,360,qwen3,GMU,3,0,0.3120057512580877
9.0,0,83.48,360,qwen3,GMU,3,0,0.3120057512580877
10.0,1,83.18,360,qwen3,GMU,3,0,0.3120057512580877
7.0,0,83.19,360,qwen3,GMU,3,0,0.3120057512580877
16.0,1,85.0,360,qwen3,GMU,3,0,0.3120057512580877
3.0,1,87.31,360,qwen3,GMU,3,0,0.3120057512580877
11.0,1,83.39,360,qwen3,GMU,3,0,0.3120057512580877
16.0,0,83.91,360,qwen3,GMU,3,0,0.3120057512580877
16.0,0,83.35,360,qwen3,GMU,3,0,0.3120057512580877
3.0,0,99.39,360,qwen3,GMU,3,0,0.3120057512580877
6.0,1,98.67,360,qwen3,GMU,3,0,0.3120057512580877
8.0,0,86.99,360,qwen3,GMU,3,0,0.3120057512580877
10.0,0,86.19,360,qwen3,GMU,3,0,0.3120057512580877
1.0,1,84.89,360,qwen3,GMU,3,0,0.3120057512580877
4.0,0,84.67,360,qwen3,GMU,3,0,0.3120057512580877
2.0,1,84.91,360,qwen3,GMU,3,0,0.3120057512580877
6.0,1,83.83,360,qwen3,GMU,3,0,0.3120057512580877
13.0,0,84.29,360,qwen3,GMU,3,0,0.3120057512580877
16.0,0,83.19,360,qwen3,GMU,3,0,0.3120057512580877
2.0,0,83.54,360,qwen3,GMU,3,0,0.3120057512580877
3.0,0,83.14,360,qwen3,GMU,3,0,0.3120057512580877
2.0,1,83.56,360,qwen3,GMU,3,0,0.3120057512580877
5.0,0,82.92,360,qwen3,GMU,3,0,0.3120057512580877
7.0,0,83.09,360,qwen3,GMU,3,0,0.3120057512580877
15.0,0,83.55,360,qwen3,GMU,3,0,0.3120057512580877
7.0,0,84.08,360,qwen3,GMU,3,0,0.3120057512580877
13.0,0,83.9,360,qwen3,GMU,3,0,0.3120057512580877
5.0,0,83.06,360,qwen3,GMU,3,0,0.3120057512580877
