qid_number,bool_ans,llm_ms,aov,model,scene,seq,acc
1.0,1,2036.76,70,qwen,Marymount,1,0.1282051282051282
1.0,0,2030.75,70,qwen,Marymount,1,0.1282051282051282
1.0,0,1991.3,70,qwen,Marymount,1,0.1282051282051282
1.0,0,1986.69,70,qwen,Marymount,1,0.1282051282051282
1.0,1,2089.94,70,qwen,Marymount,1,0.1282051282051282
1.0,0,2034.77,70,qwen,Marymount,1,0.1282051282051282
1.0,1,2034.81,70,qwen,Marymount,1,0.1282051282051282
1.0,0,2003.79,70,qwen,Marymount,1,0.1282051282051282
1.0,0,1993.74,70,qwen,Marymount,1,0.1282051282051282
1.0,0,2042.78,70,qwen,Marymount,1,0.1282051282051282
1.0,0,2043.64,70,qwen,Marymount,1,0.1282051282051282
1.0,0,2040.28,70,qwen,Marymount,1,0.1282051282051282
1.0,0,2040.54,70,qwen,Marymount,1,0.1282051282051282
1.0,1,2088.08,70,qwen,Marymount,1,0.1282051282051282
1.0,0,1998.44,70,qwen,Marymount,1,0.1282051282051282
1.0,0,2039.96,70,qwen,NOVA,3,0.1282051282051282
1.0,0,2046.15,70,qwen,NOVA,3,0.1282051282051282
1.0,0,2041.17,70,qwen,NOVA,3,0.1282051282051282
1.0,0,2042.45,70,qwen,NOVA,3,0.1282051282051282
1.0,0,2038.06,70,qwen,NOVA,3,0.1282051282051282
1.0,0,1994.24,70,qwen,NOVA,3,0.1282051282051282
1.0,0,2039.77,70,qwen,NOVA,3,0.1282051282051282
1.0,0,2044.21,70,qwen,NOVA,3,0.1282051282051282
1.0,0,2043.11,70,qwen,NOVA,4,0.1282051282051282
1.0,0,2050.59,70,qwen,NOVA,2,0.1282051282051282
1.0,0,1994.51,70,qwen,NOVA,2,0.1282051282051282
1.0,0,2039.03,70,qwen,NOVA,2,0.1282051282051282
1.0,0,2038.4,70,qwen,NOVA,2,0.1282051282051282
1.0,0,2044.32,70,qwen,NOVA,2,0.1282051282051282
1.0,1,1994.86,70,qwen,NOVA,2,0.1282051282051282
1.0,0,2042.15,70,qwen,NOVA,1,0.1282051282051282
1.0,0,1996.43,70,qwen,NOVA,1,0.1282051282051282
1.0,0,1996.18,70,qwen,NOVA,1,0.1282051282051282
1.0,0,1995.79,70,qwen,NOVA,1,0.1282051282051282
1.0,0,1994.39,70,qwen,NOVA,1,0.1282051282051282
1.0,0,1999.88,70,qwen,NOVA,1,0.1282051282051282
1.0,0,2015.71,70,qwen,NOVA,1,0.1282051282051282
1.0,0,1998.57,70,qwen,NOVA,1,0.1282051282051282
1.0,0,2090.88,70,qwen,UDC,3,0.1282051282051282
1.0,0,2046.52,70,qwen,UDC,3,0.1282051282051282
1.0,0,1991.66,70,qwen,UDC,3,0.1282051282051282
1.0,0,1981.1,70,qwen,UDC,3,0.1282051282051282
1.0,0,2002.43,70,qwen,UDC,4,0.1282051282051282
1.0,0,2015.24,70,qwen,UDC,4,0.1282051282051282
1.0,0,1977.48,70,qwen,UDC,4,0.1282051282051282
1.0,0,2038.34,70,qwen,UDC,4,0.1282051282051282
1.0,0,1965.68,70,qwen,UDC,4,0.1282051282051282
1.0,0,1968.14,70,qwen,UDC,4,0.1282051282051282
1.0,0,1967.55,70,qwen,UDC,4,0.1282051282051282
1.0,0,1994.35,70,qwen,UDC,2,0.1282051282051282
1.0,0,1991.58,70,qwen,UDC,2,0.1282051282051282
1.0,0,2000.79,70,qwen,UDC,2,0.1282051282051282
1.0,0,2001.36,70,qwen,UDC,2,0.1282051282051282
1.0,0,2075.73,70,qwen,UDC,2,0.1282051282051282
1.0,0,2050.96,70,qwen,UDC,2,0.1282051282051282
1.0,0,2001.99,70,qwen,UDC,2,0.1282051282051282
1.0,0,2110.31,70,qwen,UDC,2,0.1282051282051282
1.0,0,2097.02,70,qwen,UDC,2,0.1282051282051282
1.0,0,2040.21,70,qwen,UDC,2,0.1282051282051282
1.0,0,1997.68,70,qwen,UDC,2,0.1282051282051282
1.0,0,2047.62,70,qwen,UDC,2,0.1282051282051282
1.0,0,2096.77,70,qwen,UDC,2,0.1282051282051282
1.0,0,2039.31,70,qwen,UDC,1,0.1282051282051282
1.0,0,1994.67,70,qwen,UDC,1,0.1282051282051282
1.0,0,2017.91,70,qwen,UDC,1,0.1282051282051282
1.0,0,2004.32,70,qwen,UDC,1,0.1282051282051282
1.0,0,1990.5,70,qwen,UDC,1,0.1282051282051282
1.0,0,1999.86,70,qwen,UDC,1,0.1282051282051282
1.0,0,2053.54,70,qwen,UDC,1,0.1282051282051282
1.0,0,2036.41,70,qwen,UDC,1,0.1282051282051282
1.0,0,1998.32,70,qwen,UDC,1,0.1282051282051282
1.0,0,2003.77,70,qwen,UDC,1,0.1282051282051282
1.0,0,1997.99,70,qwen,UDC,1,0.1282051282051282
1.0,0,2101.25,70,qwen,UDC,1,0.1282051282051282
1.0,0,2097.55,70,qwen,UDC,1,0.1282051282051282
1.0,0,1999.87,70,qwen,UDC,1,0.1282051282051282
1.0,1,856.05,360,qwen3,AU,3,0.7743589743589744
1.0,0,845.33,360,qwen3,AU,3,0.7743589743589744
1.0,1,886.29,360,qwen3,AU,3,0.7743589743589744
1.0,1,842.54,360,qwen3,AU,3,0.7743589743589744
1.0,1,843.28,360,qwen3,AU,3,0.7743589743589744
1.0,1,837.41,360,qwen3,AU,3,0.7743589743589744
1.0,0,853.38,360,qwen3,AU,2,0.7743589743589744
1.0,0,856.17,360,qwen3,AU,2,0.7743589743589744
1.0,0,803.04,360,qwen3,AU,2,0.7743589743589744
1.0,1,842.82,360,qwen3,AU,2,0.7743589743589744
1.0,1,842.56,360,qwen3,AU,2,0.7743589743589744
1.0,1,843.21,360,qwen3,AU,2,0.7743589743589744
1.0,1,842.49,360,qwen3,AU,2,0.7743589743589744
1.0,0,841.54,360,qwen3,AU,2,0.7743589743589744
1.0,1,885.31,360,qwen3,AU,2,0.7743589743589744
1.0,1,859.46,360,qwen3,AU,2,0.7743589743589744
1.0,1,856.12,360,qwen3,AU,2,0.7743589743589744
1.0,1,844.73,360,qwen3,AU,1,0.7743589743589744
1.0,1,844.45,360,qwen3,AU,1,0.7743589743589744
1.0,1,852.71,360,qwen3,AU,1,0.7743589743589744
1.0,0,937.17,360,qwen3,AU,1,0.7743589743589744
1.0,0,855.91,360,qwen3,AU,1,0.7743589743589744
1.0,1,858.52,360,qwen3,AU,1,0.7743589743589744
1.0,1,860.56,360,qwen3,AU,1,0.7743589743589744
1.0,1,888.43,360,qwen3,CUA,3,0.7743589743589744
1.0,1,842.8,360,qwen3,CUA,3,0.7743589743589744
1.0,1,839.83,360,qwen3,CUA,3,0.7743589743589744
1.0,1,857.29,360,qwen3,CUA,3,0.7743589743589744
1.0,1,858.16,360,qwen3,CUA,3,0.7743589743589744
1.0,0,845.42,360,qwen3,CUA,3,0.7743589743589744
1.0,1,841.56,360,qwen3,CUA,3,0.7743589743589744
1.0,1,856.31,360,qwen3,CUA,3,0.7743589743589744
1.0,1,858.64,360,qwen3,CUA,3,0.7743589743589744
1.0,1,839.33,360,qwen3,CUA,4,0.7743589743589744
1.0,1,942.53,360,qwen3,CUA,4,0.7743589743589744
1.0,1,875.7,360,qwen3,CUA,4,0.7743589743589744
1.0,1,938.56,360,qwen3,CUA,4,0.7743589743589744
1.0,0,855.89,360,qwen3,CUA,4,0.7743589743589744
1.0,0,877.42,360,qwen3,CUA,4,0.7743589743589744
1.0,1,856.48,360,qwen3,CUA,4,0.7743589743589744
1.0,1,859.49,360,qwen3,CUA,4,0.7743589743589744
1.0,0,941.14,360,qwen3,CUA,4,0.7743589743589744
1.0,1,855.72,360,qwen3,CUA,4,0.7743589743589744
1.0,1,861.28,360,qwen3,CUA,4,0.7743589743589744
1.0,1,860.62,360,qwen3,CUA,5,0.7743589743589744
1.0,0,858.88,360,qwen3,CUA,5,0.7743589743589744
1.0,1,861.05,360,qwen3,CUA,5,0.7743589743589744
1.0,1,840.66,360,qwen3,CUA,5,0.7743589743589744
1.0,0,859.68,360,qwen3,CUA,5,0.7743589743589744
1.0,0,847.41,360,qwen3,CUA,5,0.7743589743589744
1.0,1,856.91,360,qwen3,CUA,5,0.7743589743589744
1.0,0,891.52,360,qwen3,CUA,5,0.7743589743589744
1.0,0,841.5,360,qwen3,CUA,2,0.7743589743589744
1.0,1,843.94,360,qwen3,CUA,2,0.7743589743589744
1.0,1,838.13,360,qwen3,CUA,2,0.7743589743589744
1.0,1,842.34,360,qwen3,CUA,2,0.7743589743589744
1.0,0,885.24,360,qwen3,CUA,2,0.7743589743589744
1.0,1,859.81,360,qwen3,CUA,2,0.7743589743589744
1.0,1,888.27,360,qwen3,CUA,2,0.7743589743589744
1.0,1,885.24,360,qwen3,CUA,1,0.7743589743589744
1.0,1,857.98,360,qwen3,CUA,1,0.7743589743589744
1.0,0,850.95,360,qwen3,CUA,1,0.7743589743589744
1.0,1,840.19,360,qwen3,CUA,1,0.7743589743589744
1.0,1,854.38,360,qwen3,CUA,1,0.7743589743589744
1.0,1,861.51,360,qwen3,CUA,1,0.7743589743589744
1.0,0,852.9,360,qwen3,GMU,3,0.7743589743589744
1.0,0,857.88,360,qwen3,GMU,3,0.7743589743589744
1.0,1,858.92,360,qwen3,GMU,2,0.7743589743589744
1.0,1,839.03,360,qwen3,GMU,2,0.7743589743589744
1.0,0,839.77,360,qwen3,GMU,2,0.7743589743589744
1.0,1,857.93,360,qwen3,GMU,2,0.7743589743589744
1.0,1,838.25,360,qwen3,GMU,2,0.7743589743589744
1.0,1,842.04,360,qwen3,GMU,2,0.7743589743589744
1.0,1,854.15,360,qwen3,GMU,2,0.7743589743589744
1.0,1,863.03,360,qwen3,GMU,1,0.7743589743589744
1.0,1,856.22,360,qwen3,GMU,1,0.7743589743589744
1.0,1,858.18,360,qwen3,GMU,1,0.7743589743589744
1.0,0,837.84,360,qwen3,GMU,1,0.7743589743589744
1.0,0,885.48,360,qwen3,GMU,1,0.7743589743589744
1.0,1,860.96,360,qwen3,GMU,1,0.7743589743589744
1.0,0,857.57,360,qwen3,GMU,3,0.7743589743589744
1.0,0,842.68,360,qwen3,GMU,3,0.7743589743589744
1.0,0,844.33,360,qwen3,GMU,3,0.7743589743589744
1.0,0,839.82,360,qwen3,GMU,3,0.7743589743589744
1.0,1,861.19,360,qwen3,GMU,3,0.7743589743589744
1.0,1,840.8,360,qwen3,GMU,3,0.7743589743589744
1.0,1,853.73,360,qwen3,GMU,2,0.7743589743589744
1.0,1,942.79,360,qwen3,GMU,2,0.7743589743589744
1.0,1,940.08,360,qwen3,GMU,2,0.7743589743589744
1.0,1,937.45,360,qwen3,GMU,2,0.7743589743589744
1.0,0,935.66,360,qwen3,GMU,2,0.7743589743589744
1.0,1,845.1,360,qwen3,GMU,2,0.7743589743589744
1.0,1,878.62,360,qwen3,GMU,2,0.7743589743589744
1.0,1,857.12,360,qwen3,GMU,1,0.7743589743589744
1.0,1,858.34,360,qwen3,GMU,1,0.7743589743589744
1.0,1,877.85,360,qwen3,GMU,1,0.7743589743589744
1.0,1,938.21,360,qwen3,GMU,1,0.7743589743589744
1.0,1,939.22,360,qwen3,GMU,1,0.7743589743589744
1.0,1,859.64,360,qwen3,GMU,1,0.7743589743589744
1.0,1,861.5,360,qwen3,GMU,1,0.7743589743589744
1.0,1,876.71,360,qwen3,GMU,1,0.7743589743589744
1.0,1,860.52,360,qwen3,GMU,1,0.7743589743589744
1.0,1,844.19,360,qwen3,GMU,1,0.7743589743589744
1.0,1,846.9,360,qwen3,GMU,1,0.7743589743589744
1.0,1,837.35,360,qwen3,GMU,3,0.7743589743589744
1.0,0,877.04,360,qwen3,GMU,2,0.7743589743589744
1.0,1,876.78,360,qwen3,GMU,2,0.7743589743589744
1.0,1,880.85,360,qwen3,GMU,2,0.7743589743589744
1.0,1,869.66,360,qwen3,GMU,2,0.7743589743589744
1.0,1,854.56,360,qwen3,GMU,2,0.7743589743589744
1.0,1,861.66,360,qwen3,GMU,1,0.7743589743589744
1.0,1,859.64,360,qwen3,GMU,1,0.7743589743589744
1.0,1,853.94,360,qwen3,GMU,1,0.7743589743589744
1.0,0,888.24,360,qwen3,GMU,1,0.7743589743589744
1.0,1,848.93,360,qwen3,GMU,1,0.7743589743589744
1.0,1,852.52,360,qwen3,GMU,1,0.7743589743589744
1.0,0,859.62,360,qwen3,GMU,1,0.7743589743589744
1.0,1,874.62,360,qwen3,GMU,3,0.7743589743589744
1.0,1,858.39,360,qwen3,GMU,3,0.7743589743589744
1.0,1,856.81,360,qwen3,GMU,3,0.7743589743589744
1.0,0,855.75,360,qwen3,GMU,3,0.7743589743589744
1.0,1,841.79,360,qwen3,GMU,2,0.7743589743589744
1.0,1,851.01,360,qwen3,GMU,2,0.7743589743589744
1.0,0,839.58,360,qwen3,GMU,2,0.7743589743589744
1.0,1,858.78,360,qwen3,GMU,2,0.7743589743589744
1.0,0,888.18,360,qwen3,GMU,2,0.7743589743589744
1.0,1,882.8,360,qwen3,GMU,2,0.7743589743589744
1.0,1,836.22,360,qwen3,GMU,2,0.7743589743589744
1.0,1,852.33,360,qwen3,GMU,2,0.7743589743589744
1.0,0,875.36,360,qwen3,GMU,2,0.7743589743589744
1.0,1,849.99,360,qwen3,GMU,1,0.7743589743589744
1.0,0,855.6,360,qwen3,GMU,1,0.7743589743589744
1.0,1,856.84,360,qwen3,GMU,1,0.7743589743589744
1.0,1,841.68,360,qwen3,GMU,1,0.7743589743589744
1.0,1,872.05,360,qwen3,GMU,1,0.7743589743589744
1.0,1,851.41,360,qwen3,GMU,3,0.7743589743589744
1.0,1,944.29,360,qwen3,GMU,3,0.7743589743589744
1.0,1,852.13,360,qwen3,GMU,3,0.7743589743589744
1.0,1,850.28,360,qwen3,GMU,2,0.7743589743589744
1.0,1,865.62,360,qwen3,GMU,2,0.7743589743589744
1.0,1,853.09,360,qwen3,GMU,2,0.7743589743589744
1.0,0,854.14,360,qwen3,GMU,2,0.7743589743589744
1.0,1,840.01,360,qwen3,GMU,2,0.7743589743589744
1.0,1,838.47,360,qwen3,GMU,2,0.7743589743589744
1.0,1,884.14,360,qwen3,GMU,2,0.7743589743589744
1.0,1,883.37,360,qwen3,GMU,2,0.7743589743589744
1.0,1,853.83,360,qwen3,GMU,2,0.7743589743589744
1.0,1,838.75,360,qwen3,GMU,2,0.7743589743589744
1.0,1,936.56,360,qwen3,GMU,1,0.7743589743589744
1.0,1,845.57,360,qwen3,GMU,1,0.7743589743589744
1.0,1,936.76,360,qwen3,GMU,1,0.7743589743589744
1.0,1,871.99,360,qwen3,GMU,1,0.7743589743589744
1.0,1,849.85,360,qwen3,GMU,1,0.7743589743589744
1.0,1,853.3,360,qwen3,GMU,1,0.7743589743589744
1.0,0,841.85,360,qwen3,GMU,2,0.7743589743589744
1.0,1,798.08,360,qwen3,GMU,2,0.7743589743589744
1.0,0,854.48,360,qwen3,GMU,2,0.7743589743589744
1.0,0,859.42,360,qwen3,GMU,2,0.7743589743589744
1.0,0,860.31,360,qwen3,GMU,2,0.7743589743589744
1.0,1,950.98,360,qwen3,GMU,1,0.7743589743589744
1.0,1,859.1,360,qwen3,GMU,1,0.7743589743589744
1.0,1,843.67,360,qwen3,GMU,1,0.7743589743589744
1.0,1,843.18,360,qwen3,GMU,1,0.7743589743589744
1.0,1,843.64,360,qwen3,GMU,1,0.7743589743589744
1.0,0,889.54,360,qwen3,GMU,1,0.7743589743589744
1.0,1,839.94,360,qwen3,GMU,1,0.7743589743589744
1.0,1,857.04,360,qwen3,GMU,1,0.7743589743589744
1.0,1,872.92,360,qwen3,GTown,3,0.7743589743589744
1.0,0,973.2,360,qwen3,GTown,3,0.7743589743589744
1.0,1,1050.27,360,qwen3,GTown,3,0.7743589743589744
1.0,1,945.48,360,qwen3,GTown,3,0.7743589743589744
1.0,1,855.44,360,qwen3,GTown,2,0.7743589743589744
1.0,1,859.7,360,qwen3,GTown,2,0.7743589743589744
1.0,1,849.39,360,qwen3,GTown,2,0.7743589743589744
1.0,1,851.37,360,qwen3,GTown,2,0.7743589743589744
1.0,1,853.53,360,qwen3,GTown,2,0.7743589743589744
1.0,1,946.22,360,qwen3,GTown,2,0.7743589743589744
1.0,1,947.82,360,qwen3,GTown,2,0.7743589743589744
1.0,1,843.32,360,qwen3,GTown,2,0.7743589743589744
1.0,0,850.52,360,qwen3,GTown,2,0.7743589743589744
1.0,1,872.24,360,qwen3,GTown,2,0.7743589743589744
1.0,1,875.46,360,qwen3,GTown,2,0.7743589743589744
1.0,1,856.69,360,qwen3,GTown,1,0.7743589743589744
1.0,1,857.66,360,qwen3,GTown,1,0.7743589743589744
1.0,1,936.74,360,qwen3,GTown,1,0.7743589743589744
1.0,1,958.0,360,qwen3,GTown,1,0.7743589743589744
1.0,1,843.57,360,qwen3,GTown,1,0.7743589743589744
1.0,1,851.72,360,qwen3,GTown,1,0.7743589743589744
1.0,1,854.38,360,qwen3,GTown,1,0.7743589743589744
1.0,1,848.77,360,qwen3,GTown,1,0.7743589743589744
1.0,1,853.46,360,qwen3,GTown,1,0.7743589743589744
1.0,0,834.24,360,qwen3,GTown,1,0.7743589743589744
1.0,1,862.08,360,qwen3,GTown,1,0.7743589743589744
1.0,1,885.25,360,qwen3,GTown,1,0.7743589743589744
1.0,1,887.34,360,qwen3,GTown,1,0.7743589743589744
1.0,1,842.5,360,qwen3,GTown2,3,0.7743589743589744
1.0,1,836.01,360,qwen3,GTown2,3,0.7743589743589744
1.0,0,799.65,360,qwen3,GTown2,3,0.7743589743589744
1.0,1,852.97,360,qwen3,GTown2,3,0.7743589743589744
1.0,1,796.05,360,qwen3,GTown2,3,0.7743589743589744
1.0,0,870.77,360,qwen3,GTown2,3,0.7743589743589744
1.0,1,857.38,360,qwen3,GTown2,3,0.7743589743589744
1.0,1,856.87,360,qwen3,GTown2,2,0.7743589743589744
1.0,1,856.4,360,qwen3,GTown2,2,0.7743589743589744
1.0,1,854.13,360,qwen3,GTown2,2,0.7743589743589744
1.0,1,857.51,360,qwen3,GTown2,2,0.7743589743589744
1.0,1,852.11,360,qwen3,GTown2,2,0.7743589743589744
1.0,1,851.68,360,qwen3,GTown2,2,0.7743589743589744
1.0,1,871.29,360,qwen3,GTown2,2,0.7743589743589744
1.0,1,851.45,360,qwen3,GTown2,2,0.7743589743589744
1.0,1,849.74,360,qwen3,GTown2,2,0.7743589743589744
1.0,1,856.91,360,qwen3,GTown2,1,0.7743589743589744
1.0,1,883.44,360,qwen3,GTown2,1,0.7743589743589744
1.0,1,855.1,360,qwen3,GTown2,1,0.7743589743589744
1.0,1,833.37,360,qwen3,GTown2,1,0.7743589743589744
1.0,1,873.02,360,qwen3,GTown2,1,0.7743589743589744
1.0,1,853.3,360,qwen3,GTown2,1,0.7743589743589744
1.0,1,884.69,360,qwen3,GTown2,1,0.7743589743589744
1.0,1,841.19,360,qwen3,GTown2,1,0.7743589743589744
1.0,1,875.77,360,qwen3,GWU,3,0.7743589743589744
1.0,1,839.65,360,qwen3,GWU,3,0.7743589743589744
1.0,1,891.95,360,qwen3,GWU,3,0.7743589743589744
1.0,1,887.58,360,qwen3,GWU,3,0.7743589743589744
1.0,0,938.75,360,qwen3,GWU,3,0.7743589743589744
1.0,0,937.88,360,qwen3,GWU,3,0.7743589743589744
1.0,0,856.44,360,qwen3,GWU,3,0.7743589743589744
1.0,1,852.24,360,qwen3,GWU,3,0.7743589743589744
1.0,1,886.15,360,qwen3,GWU,3,0.7743589743589744
1.0,0,887.2,360,qwen3,GWU,3,0.7743589743589744
1.0,1,895.48,360,qwen3,GWU,3,0.7743589743589744
1.0,1,876.01,360,qwen3,GWU,3,0.7743589743589744
1.0,1,858.08,360,qwen3,GWU,3,0.7743589743589744
1.0,1,972.73,360,qwen3,GWU,3,0.7743589743589744
1.0,0,951.52,360,qwen3,GWU,3,0.7743589743589744
1.0,0,945.0,360,qwen3,GWU,3,0.7743589743589744
1.0,0,878.47,360,qwen3,GWU,3,0.7743589743589744
1.0,0,972.43,360,qwen3,GWU,3,0.7743589743589744
1.0,1,885.02,360,qwen3,GWU,3,0.7743589743589744
1.0,0,877.81,360,qwen3,GWU,3,0.7743589743589744
1.0,1,941.48,360,qwen3,GWU,3,0.7743589743589744
1.0,1,838.4,360,qwen3,GWU,3,0.7743589743589744
1.0,1,886.66,360,qwen3,GWU,4,0.7743589743589744
1.0,1,854.61,360,qwen3,GWU,4,0.7743589743589744
1.0,1,885.8,360,qwen3,GWU,4,0.7743589743589744
1.0,1,874.51,360,qwen3,GWU,4,0.7743589743589744
1.0,1,840.37,360,qwen3,GWU,4,0.7743589743589744
1.0,1,851.48,360,qwen3,GWU,4,0.7743589743589744
1.0,0,887.85,360,qwen3,GWU,4,0.7743589743589744
1.0,1,968.94,360,qwen3,GWU,4,0.7743589743589744
1.0,1,948.14,360,qwen3,GWU,4,0.7743589743589744
1.0,1,871.99,360,qwen3,GWU,4,0.7743589743589744
1.0,1,858.13,360,qwen3,GWU,4,0.7743589743589744
1.0,1,942.23,360,qwen3,GWU,4,0.7743589743589744
1.0,1,938.86,360,qwen3,GWU,4,0.7743589743589744
1.0,1,973.29,360,qwen3,GWU,4,0.7743589743589744
1.0,1,1006.23,360,qwen3,GWU,4,0.7743589743589744
1.0,1,900.83,360,qwen3,GWU,4,0.7743589743589744
1.0,0,853.52,360,qwen3,GWU,4,0.7743589743589744
1.0,1,882.89,360,qwen3,GWU,4,0.7743589743589744
1.0,0,957.89,360,qwen3,GWU,5,0.7743589743589744
1.0,0,860.58,360,qwen3,GWU,5,0.7743589743589744
1.0,1,859.45,360,qwen3,GWU,5,0.7743589743589744
1.0,1,854.61,360,qwen3,GWU,5,0.7743589743589744
1.0,1,943.29,360,qwen3,GWU,5,0.7743589743589744
1.0,1,941.76,360,qwen3,GWU,5,0.7743589743589744
1.0,1,945.83,360,qwen3,GWU,5,0.7743589743589744
1.0,0,959.1,360,qwen3,GWU,5,0.7743589743589744
1.0,1,945.88,360,qwen3,GWU,5,0.7743589743589744
1.0,1,956.84,360,qwen3,GWU,5,0.7743589743589744
1.0,0,949.36,360,qwen3,GWU,5,0.7743589743589744
1.0,1,937.46,360,qwen3,GWU,5,0.7743589743589744
1.0,0,961.94,360,qwen3,GWU,5,0.7743589743589744
1.0,0,944.81,360,qwen3,GWU,5,0.7743589743589744
1.0,1,884.1,360,qwen3,GWU,5,0.7743589743589744
1.0,1,938.69,360,qwen3,GWU,5,0.7743589743589744
1.0,1,945.39,360,qwen3,GWU,5,0.7743589743589744
1.0,0,961.02,360,qwen3,GWU,5,0.7743589743589744
1.0,1,884.58,360,qwen3,GWU,2,0.7743589743589744
1.0,1,855.28,360,qwen3,GWU,2,0.7743589743589744
1.0,1,882.7,360,qwen3,GWU,2,0.7743589743589744
1.0,1,852.83,360,qwen3,GWU,2,0.7743589743589744
1.0,1,950.66,360,qwen3,GWU,2,0.7743589743589744
1.0,1,939.54,360,qwen3,GWU,2,0.7743589743589744
1.0,0,943.58,360,qwen3,GWU,2,0.7743589743589744
1.0,1,864.28,360,qwen3,GWU,2,0.7743589743589744
1.0,1,886.56,360,qwen3,GWU,2,0.7743589743589744
1.0,1,854.09,360,qwen3,GWU,2,0.7743589743589744
1.0,1,882.5,360,qwen3,GWU,2,0.7743589743589744
1.0,1,874.46,360,qwen3,GWU,2,0.7743589743589744
1.0,1,852.24,360,qwen3,GWU,2,0.7743589743589744
1.0,1,884.71,360,qwen3,GWU,2,0.7743589743589744
1.0,0,886.84,360,qwen3,GWU,2,0.7743589743589744
1.0,0,861.04,360,qwen3,GWU,1,0.7743589743589744
1.0,1,858.7,360,qwen3,GWU,1,0.7743589743589744
1.0,0,883.89,360,qwen3,GWU,1,0.7743589743589744
1.0,1,878.32,360,qwen3,GWU,1,0.7743589743589744
1.0,1,873.3,360,qwen3,GWU,1,0.7743589743589744
1.0,1,858.65,360,qwen3,GWU,1,0.7743589743589744
1.0,1,858.51,360,qwen3,GWU,1,0.7743589743589744
1.0,1,858.8,360,qwen3,GWU,1,0.7743589743589744
1.0,1,882.57,360,qwen3,GWU,1,0.7743589743589744
1.0,1,857.56,360,qwen3,Marymount,2,0.7743589743589744
1.0,1,841.12,360,qwen3,Marymount,2,0.7743589743589744
1.0,1,863.12,360,qwen3,Marymount,2,0.7743589743589744
1.0,1,887.99,360,qwen3,Marymount,2,0.7743589743589744
1.0,1,861.02,360,qwen3,Marymount,2,0.7743589743589744
1.0,1,875.1,360,qwen3,Marymount,2,0.7743589743589744
1.0,0,868.03,360,qwen3,Marymount,2,0.7743589743589744
1.0,1,858.27,360,qwen3,Marymount,2,0.7743589743589744
1.0,1,894.65,360,qwen3,Marymount,2,0.7743589743589744
1.0,1,938.88,360,qwen3,Marymount,2,0.7743589743589744
1.0,1,875.49,360,qwen3,Marymount,2,0.7743589743589744
1.0,1,885.02,360,qwen3,Marymount,2,0.7743589743589744
1.0,0,856.04,360,qwen3,Marymount,1,0.7743589743589744
1.0,1,889.34,360,qwen3,Marymount,1,0.7743589743589744
1.0,1,885.27,360,qwen3,Marymount,1,0.7743589743589744
1.0,0,840.05,360,qwen3,Marymount,1,0.7743589743589744
1.0,1,842.68,360,qwen3,Marymount,1,0.7743589743589744
1.0,1,892.34,360,qwen3,Marymount,1,0.7743589743589744
1.0,0,863.62,360,qwen3,Marymount,1,0.7743589743589744
1.0,1,843.13,360,qwen3,Marymount,1,0.7743589743589744
1.0,0,845.2,360,qwen3,Marymount,1,0.7743589743589744
1.0,1,860.63,360,qwen3,Marymount,1,0.7743589743589744
1.0,0,852.28,360,qwen3,Marymount,1,0.7743589743589744
1.0,1,857.41,360,qwen3,Marymount,1,0.7743589743589744
1.0,0,938.23,360,qwen3,Marymount,1,0.7743589743589744
1.0,0,885.74,360,qwen3,Marymount,1,0.7743589743589744
1.0,1,853.72,360,qwen3,Marymount,1,0.7743589743589744
1.0,0,841.0,360,qwen3,Marymount,1,0.7743589743589744
1.0,1,842.04,360,qwen3,NOVA,3,0.7743589743589744
1.0,1,846.18,360,qwen3,NOVA,3,0.7743589743589744
1.0,1,842.78,360,qwen3,NOVA,3,0.7743589743589744
1.0,1,877.22,360,qwen3,NOVA,3,0.7743589743589744
1.0,1,855.1,360,qwen3,NOVA,3,0.7743589743589744
1.0,1,874.71,360,qwen3,NOVA,3,0.7743589743589744
1.0,1,857.39,360,qwen3,NOVA,3,0.7743589743589744
1.0,1,851.91,360,qwen3,NOVA,3,0.7743589743589744
1.0,1,873.2,360,qwen3,NOVA,4,0.7743589743589744
1.0,1,888.43,360,qwen3,NOVA,2,0.7743589743589744
1.0,1,833.6,360,qwen3,NOVA,2,0.7743589743589744
1.0,1,836.63,360,qwen3,NOVA,2,0.7743589743589744
1.0,1,858.25,360,qwen3,NOVA,2,0.7743589743589744
1.0,1,855.89,360,qwen3,NOVA,2,0.7743589743589744
1.0,1,840.74,360,qwen3,NOVA,2,0.7743589743589744
1.0,1,892.1,360,qwen3,NOVA,1,0.7743589743589744
1.0,1,838.43,360,qwen3,NOVA,1,0.7743589743589744
1.0,0,839.45,360,qwen3,NOVA,1,0.7743589743589744
1.0,1,857.27,360,qwen3,NOVA,1,0.7743589743589744
1.0,1,855.42,360,qwen3,NOVA,1,0.7743589743589744
1.0,1,858.7,360,qwen3,NOVA,1,0.7743589743589744
1.0,1,841.52,360,qwen3,NOVA,1,0.7743589743589744
1.0,1,892.0,360,qwen3,NOVA,1,0.7743589743589744
1.0,1,958.88,360,qwen3,UDC,3,0.7743589743589744
1.0,0,860.71,360,qwen3,UDC,3,0.7743589743589744
1.0,0,835.27,360,qwen3,UDC,3,0.7743589743589744
1.0,1,858.19,360,qwen3,UDC,3,0.7743589743589744
1.0,1,853.14,360,qwen3,UDC,4,0.7743589743589744
